RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
31821,Grand Prairie,Texas,138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170400,175600,174800,172800,171200,172200,172100,168900,167900,173700,176600,181300,182500,184800,184300,184600,185800,186700,190600,191700,190200,187900,187600,188800,194500,199300,200500,197800,195800,197600,1.99E+05,2.02E+05,208600,2.13E+05,213700,211500,207600,203700,201200,207500,213800,2.26E+05,227900,2.31E+05,2.30E+05,233400,239400,247700,
30381,Beaverton,Oregon,139,269500,263900,257600,254600,254800,249200,2.48E+05,252700,254200,250600,238800,249600,246700,243800,222100,220300,217400,218300,221700,2.23E+05,2.25E+05,225900,228700,2.30E+05,226500,229500,220500,216200,212300,215300,214300,202300,201900,195700,193600,196300,194300,193700,182900,185700,187500,192600,199400,200500,201100,201700,196900,194400,181100,189900,1.91E+05,203300,203300,207400,206100,210700,213400,221100,218700,223400,225500,229800,231100,231500,234400,234100,244200,244500,245500,243200,2.43E+05,258200,247800,251100,2.37E+05,243200,243100,244900,246400,248200,249100,251900,2.54E+05,257200,254500,255800,257600,264500,264200,267200,268700,269600,2.75E+05,278200,289400,289800,293500,293600,296200,300600,299900,304200,306500,308300,311400,3.18E+05,331500,3.34E+05,330700,328300,331100,3.32E+05,333600,334200,338800,3.41E+05,341500,342600,344300,360100,364300,368600,360100,363400,361900,3.61E+05,364100,362900,372800,372600,375300,378400,377900,377800,369200
11337,Escondido,California,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02E+05,400400,405300,405200,409200,416900,422100,423400,4.19E+05,4.25E+05,435300,466600,468600,464600,441600,438200,4.37E+05,440500,446100,452200,459300,462100,458500,456300,4.61E+05,470600,471200,472600,473500,475800,479900,481100,484200,490400,515600,543400,541200,526500,519100,517500,517100,515500,518200,514300,505400,504600,505800,500800,502700,496900
31606,Fort Lauderdale,Florida,141,304700,300300,304300,297600,295900,288800,270100,260600,255200,245800,228400,211100,216600,207700,2.05E+05,184200,204100,203100,196800,160900,1.62E+05,166300,179700,177500,196500,200600,215900,195600,194700,175300,174400,174700,181500,179900,175500,194400,202500,201400,1.87E+05,194500,198600,185400,170700,167800,165500,173600,1.87E+05,195600,224200,223600,2.34E+05,212300,217300,213500,2.10E+05,206800,208900,206300,211600,207700,224400,236300,251900,249300,244100,249300,255800,2.54E+05,250900,252200,258500,249400,255600,255200,2.66E+05,265600,269200,276600,284100,284700,285700,267700,264900,260100,269100,273100,294600,2.93E+05,287700,267100,269700,275500,277300,276700,276200,279700,280800,282700,282700,287200,284400,278200,274200,277300,2.88E+05,290900,288300,279400,278100,280300,286600,290200,299700,299700,2.99E+05,290400,286700,289800,300800,312800,336300,326500,3.25E+05,304700,314500,310900,3.04E+05,304500,318300,334300,326600,315800,325700,332800,334200
13108,Ontario,California,142,303800,294200,279600,280800,270800,257100,240400,228200,224200,225300,218500,209600,2.00E+05,1.89E+05,1.86E+05,1.79E+05,1.81E+05,179500,184800,188400,192900,193900,197400,199800,203500,205300,208800,208700,2.07E+05,2.07E+05,212600,2.14E+05,210800,208600,205400,200800,197500,193700,197300,195500,198500,196100,201800,202500,205900,205300,208800,204200,195800,1.95E+05,198600,200500,199500,204400,214600,2.19E+05,224100,233600,238600,242300,239100,241800,2.44E+05,261800,270600,278700,273400,2.75E+05,283100,285500,291800,291600,288100,290300,288700,296400,298700,308800,313800,3.14E+05,308600,308400,308900,313400,316200,3.24E+05,326100,329200,326700,327100,323100,329800,334400,344900,346300,342500,338700,335700,3.43E+05,344300,347900,345900,359800,361300,364500,352500,345700,3.39E+05,347600,3.46E+05,361400,362400,3.72E+05,369500,370300,378600,382500,387900,393200,4.01E+05,407600,412700,4.15E+05,411900,411900,4.12E+05,416500,422100,424300,418200,414300,409700,421700,418400,425700
17539,Columbus,Georgia,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86100,86600,86800,87600,87900,93700,95600,93600,85100,82800,85800,90900,94300,90300,93600,92100,96600,101100,97800,92500,81900,82500,90600,89600,9.20E+04,87500,86800,81900,7.90E+04,79100,87800,90900,95900,93800,93600,96600,95500,9.20E+04,8.80E+04,89400,91800,92200,9.20E+04,101300,107600,107900,1.02E+05,98100,96100,101800,103800,109400,1.08E+05,107200,103800,105700,1.06E+05,110500,109300,106400,105500,1.02E+05,105600,112600,110900,112800,106100,107700,107900,
4054,Charleston,South Carolina,144,206800,210900,219200,225900,223200,217200,216800,225800,220800,2.19E+05,205700,215100,212100,209100,199600,205400,205300,206700,198400,200600,199800,206800,217600,228300,2.25E+05,243100,231100,2.35E+05,212800,219300,220200,2.17E+05,226100,220500,218100,245900,236700,236900,191500,198600,195200,1.92E+05,190100,196200,203300,211700,212200,204800,195300,184700,202700,214700,234100,228100,221200,211300,2.13E+05,221400,222400,214900,2.14E+05,213400,218700,220700,228500,232400,235500,244900,240400,235800,221500,225700,233100,235800,238500,234900,239400,237100,237400,234800,251700,248200,252900,246600,248800,248700,247300,251800,250600,250400,249900,255400,260500,267800,265600,261600,2.64E+05,269700,2.73E+05,2.65E+05,257400,259400,2.66E+05,272800,274900,276700,276900,274400,268500,271700,270200,277100,277300,281100,280700,284100,284900,290800,3.02E+05,3.12E+05,311500,305500,297300,300500,297100,3.03E+05,301600,303700,293600,293900,291800,304800,294500,298900,
18847,Kissimmee,Florida,145,212400,207500,198400,185800,173500,1.69E+05,165200,157500,154400,1.46E+05,146900,137900,132800,121100,1.12E+05,105800,103400,106300,106800,103900,1.06E+05,104400,1.02E+05,97600,97900,99600,95700,92300,89400,90900,90100,89100,87100,89100,87900,8.70E+04,85700,95700,95600,95800,87900,87800,86900,90200,93800,9.70E+04,96600,97300,102200,1.04E+05,102600,100400,102200,103900,103900,102400,106500,110500,116900,118600,116800,118700,119500,124200,125600,128100,128600,126700,129100,1.32E+05,1.34E+05,135800,135200,133300,132500,133200,135600,132400,135200,137700,139200,138300,136200,137500,1.39E+05,140900,145200,147800,149900,151700,150600,154300,155500,156500,159100,160800,164900,164200,164300,166300,168400,171400,171600,171600,173600,176600,1.81E+05,181300,180800,183100,184200,186300,185500,187200,192700,1.95E+05,194900,193900,191800,196300,200100,206600,206500,203900,202400,208500,211600,218100,223200,230300,234100,230100,2.25E+05,2.24E+05,
37837,Chattanooga,Tennessee,146,1.09E+05,102500,106700,103900,104200,98800,103300,107800,111200,101700,96800,95400,105700,108200,106200,105500,105900,1.07E+05,102500,104500,112500,106600,109500,99800,105800,102300,106700,107800,102300,93700,90100,97300,110400,118900,112900,109100,103300,107400,107400,108300,109400,105200,106900,99600,95600,9.10E+04,98800,108500,113200,110900,104300,1.07E+05,109400,112800,109500,110600,116500,116100,110400,100100,101600,106800,118500,119600,122100,124500,125800,125100,122800,126400,123800,123100,115500,1.14E+05,111800,119200,1.24E+05,1.27E+05,1.24E+05,1.24E+05,131200,135900,1.42E+05,139500,141100,140500,1.40E+05,1.38E+05,133300,133700,139400,138700,136700,131500,135900,138200,140800,141100,146400,147800,148600,144600,147200,154500,157800,156600,1.53E+05,155400,159700,162600,160200,163400,161700,164300,162300,163200,1.62E+05,163100,169700,171900,174800,1.64E+05,159800,155400,160200,161900,163500,169800,178100,179900,191200,193400,191600,179500,171500
47958,Tempe,Arizona,147,218200,217400,216400,219300,234200,239700,230900,2.15E+05,211600,214500,208500,190700,183400,168900,1.63E+05,155400,173400,186600,194500,185800,176400,160800,158800,1.55E+05,159600,1.51E+05,148900,149600,164600,170200,162200,1.46E+05,139300,133800,129400,1.19E+05,121600,117900,118700,120500,126900,1.37E+05,136100,158400,176100,174300,146100,113400,113500,1.12E+05,121800,129200,140600,133400,131300,127400,137700,135600,155100,1.55E+05,160800,146500,154500,160300,1.85E+05,184800,180700,153100,147600,1.48E+05,160600,156700,157900,143900,150100,153800,160400,163300,166200,183200,182900,181200,171700,179900,182600,183900,182800,180900,183500,173800,177400,175300,193500,196100,200100,196700,198300,201400,202600,204200,204600,207100,209600,215800,222800,222900,216900,211100,211700,215800,218300,218600,220100,219800,216500,219300,222400,233500,232900,237300,239700,238300,236600,238200,237200,231400,226900,237900,259300,260300,248800,238100,239600,249300,244300
19523,Murfreesboro,Tennessee,148,143900,1.43E+05,140400,136900,133500,134100,137200,1.41E+05,1.43E+05,142100,140300,137700,136100,138800,138700,1.39E+05,134400,134300,1.31E+05,132400,131200,134100,136800,139500,142800,140700,1.40E+05,137900,135200,135200,135100,1.36E+05,132300,132400,136700,144700,145200,141900,133400,128200,128400,130500,133300,133400,132900,132600,132800,134800,133800,134500,134100,1.35E+05,134100,135900,138500,140300,141500,142600,145500,142900,142700,137400,139800,138700,1.42E+05,142100,143900,145700,1.47E+05,147700,144900,144800,145500,147400,149100,150100,1.50E+05,146900,1.48E+05,149900,1.57E+05,157400,160700,1.61E+05,162600,161400,163500,165800,166300,166700,167200,168500,163900,167900,176400,181600,180900,175500,174800,176500,178900,184500,185300,187700,186300,184700,187700,195500,201200,205500,203600,206600,2.07E+05,207400,210200,211100,215700,2.17E+05,218200,221100,222700,226700,227600,231200,233800,237500,233500,231800,225200,227700,231600,236700,2.41E+05,240600,
40492,Rancho Cucamonga,California,149,403600,394100,378100,373300,356400,358300,342800,342800,323500,323500,316700,322800,316400,311700,297100,295500,288900,295500,295200,300400,305400,317900,332300,325400,314800,299800,298700,297700,294800,302800,301900,296100,295400,301200,3.02E+05,303800,298200,307800,290900,287600,281200,284400,287400,281600,285100,281500,286100,278100,276800,282700,292600,299700,296800,307500,309800,319300,317100,324100,329900,341200,3.49E+05,346600,350100,361100,375900,378400,382500,387400,391500,386400,391400,392200,398300,392200,397900,403500,401400,399100,391700,391700,397800,3.98E+05,404200,409300,416900,4.20E+05,4.11E+05,403300,399900,4.04E+05,419400,431600,433600,425100,423500,422800,426900,429100,4.37E+05,434300,441500,4.45E+05,444500,427600,421100,427600,423500,421100,414100,428300,428300,4.34E+05,436800,443100,441700,447700,451600,477200,481600,4.93E+05,486700,493100,500400,502600,503300,502400,5.08E+05,509900,509800,506500,512900,515200,505800,494200,488700
30742,Cape Coral,Florida,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93100,91700,91700,92300,92100,9.20E+04,92300,94100,95600,97100,99200,99200,101900,101800,103300,103700,105800,110200,1.12E+05,116300,118700,119100,1.20E+05,118300,1.21E+05,120900,125500,125400,128300,129100,132800,134900,138600,140400,143300,143100,143200,141500,141500,145600,145900,144600,143700,146500,149700,151300,150400,150100,152700,153900,156800,154600,155600,156100,158700,163500,164900,170100,169200,170800,169300,171600,173600,174300,178600,181500,183600,179600,177300,175700,179600,1.83E+05,186800,188700,191500,188800,191500,193300,199300,200400,202800,205800,207400,209600,210800,214200,2.13E+05,207600,201600,206500,218200,2.24E+05,224100,221500,221300,218800,2.17E+05,217500,221200,218600,217600,220500,227400,233900,235200,234900
47584,Savannah,Georgia,151,141700,143600,150700,148400,146800,140500,1.41E+05,135300,135500,138200,138200,143600,144500,146900,142700,136800,137200,132100,132200,129500,135400,139600,133800,126400,1.20E+05,122900,126100,125700,129300,125900,129800,118700,123700,128900,136100,1.30E+05,120600,117800,1.24E+05,114500,112100,102900,113700,117700,124400,123700,124400,117100,111900,110600,115200,1.16E+05,118100,115600,1.17E+05,113200,118200,121300,125200,123900,120500,115500,115900,120700,1.26E+05,130700,133900,134900,131900,137200,138800,138300,132400,131300,133200,131600,1.35E+05,136600,140600,136500,137500,134600,136300,139400,147800,153100,163900,161300,161800,150300,1.49E+05,149100,147500,148400,151600,152400,150400,146900,151900,153200,153100,152200,153400,1.62E+05,164500,168100,163600,161900,1.64E+05,166200,165900,166600,1.63E+05,160700,155900,157300,163300,166100,161900,165600,165100,172300,166500,168600,165300,163200,163400,168700,174500,173900,1.74E+05,176500,174900,176200,
11529,Fredericksburg,Virginia,152,2.72E+05,266200,252500,249500,244700,249800,241400,238700,227500,215200,212800,210100,211800,194700,192200,184200,195700,193100,195500,189800,1.89E+05,1.92E+05,194600,195600,194100,192300,200400,1.99E+05,2.03E+05,191400,196800,1.90E+05,196800,198900,198900,192500,180500,181900,185600,190900,190700,189300,197100,206400,209700,209800,197100,196700,192300,197100,201300,201800,206300,208300,210700,209700,208900,209700,214900,221400,220300,221500,219500,229300,226900,229400,225900,227900,229100,226400,225100,224400,2.26E+05,2.31E+05,234400,234400,237100,232400,239600,240100,242500,249400,253600,255300,247500,2.40E+05,237700,237800,240700,2.47E+05,249900,248500,248500,248600,251300,2.49E+05,248800,250400,255300,258800,257200,256900,254900,259100,258700,260900,259700,260700,263600,266300,265900,264100,264800,264500,265900,265400,2.65E+05,270200,277400,283600,285700,280100,278500,272300,276300,2.73E+05,272100,270100,2.78E+05,286800,289200,287800,278600,277600,
5424,Killeen,Texas,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102700,100100,100200,99200,103500,104700,1.13E+05,113300,117200,110200,106900,102900,109300,110100,112400,108700,113300,1.15E+05,113700,114200,109700,111600,109700,106900,105100,106900,110300,112400,113500,116600,119100,117400,1.18E+05,115600,116900,117300,116400,117800,1.16E+05,121800,117300,118200,116300,121600,126800,131500,133100,130300,122600,121700,121600,1.28E+05,129500,129600,126700,128100,131700,137700,136200,1.31E+05
40227,Palmdale,California,154,,,,,,,,,,,,,,,,,,,131600,132200,132900,140800,141600,145700,142200,1.45E+05,1.49E+05,149100,150800,143900,144300,142100,143600,143100,143400,142500,141700,141600,142300,140200,139900,135400,136400,136700,139500,140300,1.38E+05,1.38E+05,136400,137300,135300,135900,136400,135700,136600,136300,139300,142200,147200,146900,148100,150300,164300,170500,176400,171700,175600,1.75E+05,176900,175800,178400,182800,184300,1.85E+05,191200,197800,201500,196900,195400,201400,206100,209200,207400,209800,2.15E+05,219600,222500,222500,223600,227800,226200,228300,226400,235700,236400,237400,239800,242900,244100,240900,241500,252700,2.57E+05,258100,257700,260300,262300,263100,267200,272100,273900,273700,272300,273600,278500,282900,287100,288300,295900,297300,2.98E+05,2.96E+05,3.03E+05,305300,310500,305800,305200,3.01E+05,297300,297800,305500,308700,312100,312600,320500
6792,Roanoke,Virginia,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147600,137100,132100,134700,135300,135900,135900,140600,147400,153600,147200,144800,139400,142200,144200,146200,149500,147200,149700,149500,149900,145800,145100,145300,143300,143900,147300,148600,147300,145500,152600,155200,151100,1.50E+05,146600,151300,146600,149900,149700
26140,Newport News,Virginia,156,1.92E+05,191500,184300,180600,182600,187500,188600,189800,185700,178600,182400,189400,193100,182800,176300,174500,1.73E+05,1.75E+05,175200,177700,176900,1.80E+05,183700,188300,183500,179300,169300,170300,166800,164700,158900,1.53E+05,1.55E+05,159200,1.71E+05,162400,152700,141900,147500,151400,150700,153100,148100,149400,141200,141700,133100,142300,141300,150100,144400,143500,143900,141500,152300,148400,151700,144100,146400,148800,1.55E+05,157900,1.53E+05,146700,147200,145600,150500,149100,149500,146500,148600,151600,152400,147600,145900,147700,144200,141900,133900,128900,133600,139200,142800,145200,144100,149700,146400,151500,154700,159700,159300,160500,155300,154100,157500,159400,1.59E+05,159600,164200,166600,164700,166100,1.66E+05,163900,161700,160900,159300,157800,156700,157800,161700,161100,163400,161800,165900,166500,170100,171800,176600,171100,172600,170200,172400,171700,169500,171100,168900,1.68E+05,,,,,,,
38333,El Cajon,California,157,326800,321100,308700,292700,2.83E+05,272300,272500,256900,249800,237100,232500,222900,229100,223900,234600,2.33E+05,2.41E+05,253400,259900,266700,263100,2.71E+05,270600,273400,272600,2.79E+05,280700,278800,281500,279300,275800,267900,264900,262700,248900,2.54E+05,261400,267900,258200,249300,261500,274200,276700,279300,277200,281300,2.75E+05,269200,269400,270100,275100,272400,2.77E+05,281100,293800,293400,294900,301600,313100,316100,329600,331100,335600,328900,3.45E+05,342700,342800,338300,349200,348300,346300,356700,363800,371400,371400,364900,365800,365700,370400,370400,3.69E+05,380200,380100,3.97E+05,404300,411700,406500,398800,398100,393800,405600,409400,406600,404600,408200,415600,4.19E+05,4.14E+05,415100,414900,422200,429500,427200,423500,426200,432200,441600,439100,439100,438200,437500,4.42E+05,445300,453100,4.58E+05,4.62E+05,468500,470200,470600,4.70E+05,466800,471600,469500,474600,488900,494300,499800,489900,486900,494900,492500,496800,487200,490100,496200
10843,Clarksville,Tennessee,158,117600,114200,117600,118500,1.18E+05,112100,112400,109400,110600,113900,121800,125400,1.25E+05,122300,126700,125900,124200,119900,1.20E+05,120200,119200,1.20E+05,123300,122700,122100,120800,124100,121500,120100,1.17E+05,115800,113900,115200,121500,132500,1.34E+05,129600,1.20E+05,118900,121500,123700,124900,126200,125200,1.26E+05,128700,135300,133900,133100,1.29E+05,130800,128200,1.26E+05,127600,1.29E+05,130500,129600,132300,131400,129200,123400,123400,126900,1.28E+05,131900,126400,123600,116300,1.17E+05,118200,1.20E+05,121200,122500,124800,124800,125400,124100,126300,126200,127400,127100,127100,131200,128100,128700,125200,127300,127600,127700,127400,128300,128200,125900,132500,133300,136600,1.30E+05,129600,132900,131700,136600,138700,144100,145300,145900,1.46E+05,143500,143300,142400,142700,141700,140400,140700,141200,143600,145500,144800,151300,154300,158700,155900,155100,155200,156600,157200,157900,158300,158700,1.57E+05,161700,164100,168500,165600,1.70E+05,
17950,Elk Grove,California,159,302600,289100,274300,2.61E+05,259400,261500,259100,257700,253100,251100,247200,241200,239400,236300,236600,231500,228800,230800,235700,2.38E+05,237400,236400,233100,232900,2.34E+05,234400,233300,228200,229100,227800,226100,2.25E+05,224600,225300,219900,218400,214200,213200,205500,202600,198600,199300,198700,204100,204800,207400,2.07E+05,205800,206400,203700,209900,212200,217200,2.19E+05,229300,233400,239400,2.38E+05,244500,248500,260700,2.63E+05,267300,267300,273400,278600,282300,284600,291700,295900,304300,300100,299500,295600,299500,3.02E+05,307400,312200,313100,309800,309100,312200,314300,316400,317900,322500,323900,323400,322800,323700,327100,331700,335400,3.38E+05,339900,343900,348600,350900,353800,351300,351800,350700,357600,362600,3.66E+05,361100,370400,374600,381900,379900,380500,388700,391200,394500,393600,400300,403600,407400,407100,413500,419300,425700,4.27E+05,4.30E+05,4.27E+05,429300,427200,434200,436500,434700,424200,412500,416600,421600,427800
